payment_id,payment_date,order_id,amount,payment_method,payment_status
12721,2023-09-08,449,8163.01,Card,Refunded
12722,2025-03-15,8123,5283.97,Wallet,Failed
12723,2023-06-16,10699,890.11,Bank Transfer,Failed
12724,2025-11-02,5532,8350.85,Card,Failed
12725,2024-05-01,17664,5692.34,Card,Success
12726,2023-02-17,8693,5752.15,COD,Refunded
12727,2023-11-22,14426,2604.29,COD,Failed
12728,2023-01-04,10753,1168.18,Bank Transfer,Refunded
12729,2023-11-04,17086,2957.95,COD,Failed
12730,2024-03-26,16036,6713.17,Card,Success
12731,2023-06-04,18869,2339.36,Card,Refunded
12732,2024-08-23,8586,710.03,Bank Transfer,Failed
12733,2023-12-02,12397,7860.71,Wallet,Refunded
12734,2023-06-11,18240,7785.53,Card,Refunded
12735,2024-01-01,11217,1487.01,Bank Transfer,Success
12736,2024-12-14,1550,2334.64,Bank Transfer,Refunded
12737,2025-06-25,11201,5566.87,Bank Transfer,Success
12738,2024-11-23,12823,2254.64,Bank Transfer,Refunded
12739,2024-05-14,14414,3903.69,COD,Refunded
12740,2023-08-12,8629,9012.88,Bank Transfer,Failed
12741,2023-04-07,4942,8420.88,Card,Failed
12742,2023-07-02,18924,9638.79,Card,Failed
12743,2023-04-01,1419,4024.09,COD,Success
12744,2024-01-01,7650,6096.6,Bank Transfer,Failed
12745,2023-11-13,8803,3467.72,Card,Refunded
12746,2024-10-22,1809,7364.09,COD,Success
12747,2024-02-11,13680,9809.62,Card,Success
12748,2024-06-11,5218,9253.28,COD,Failed
12749,2024-05-26,18032,3371.49,COD,Success
12750,2023-04-13,5846,777.3,Card,Failed
12751,2024-04-12,4887,948.34,COD,Refunded
12752,2023-03-26,12326,8717.52,COD,Refunded
12753,2023-12-25,19786,7274.18,Wallet,Success
12754,2024-10-14,6258,2958.33,Bank Transfer,Refunded
12755,2022-12-18,19089,719.8,COD,Refunded
12756,2025-08-05,11259,1671.34,Bank Transfer,Success
12757,2023-06-27,10382,7398.34,Bank Transfer,Success
12758,2025-08-17,9657,2013.94,COD,Failed
12759,2023-05-05,13629,677.31,Card,Refunded
12760,2023-04-12,14478,1542.0,Wallet,Refunded
12761,2022-12-08,6568,7250.79,Card,Success
12762,2025-05-26,1181,5534.94,Wallet,Success
12763,2025-02-07,384,174.2,Bank Transfer,Refunded
12764,2023-08-09,9746,8944.65,Bank Transfer,Failed
12765,2025-11-02,6230,5001.78,Card,Refunded
12766,2024-06-17,19100,4689.96,Card,Refunded
12767,2025-04-17,1205,687.11,Bank Transfer,Failed
12768,2023-09-03,4428,4821.86,Bank Transfer,Success
12769,2023-04-11,15221,7124.22,Wallet,Success
12770,2023-08-04,5641,4821.34,Card,Refunded
12771,2023-10-12,19077,6098.46,Bank Transfer,Failed
12772,2025-01-13,10668,2936.42,Bank Transfer,Failed
12773,2025-10-10,19217,8587.93,Wallet,Success
12774,2024-10-26,19283,6331.39,Bank Transfer,Failed
12775,2024-08-26,10116,5348.79,Wallet,Success
12776,2025-10-28,9933,9533.99,Bank Transfer,Failed
12777,2024-10-02,14763,3825.03,Wallet,Refunded
12778,2025-04-08,17444,8476.1,Bank Transfer,Success
12779,2025-06-17,10376,7273.12,Card,Success
12780,2025-06-13,6496,4286.85,COD,Refunded
12781,2023-11-23,10483,4209.76,COD,Failed
12782,2025-02-02,7885,5647.12,Card,Refunded
12783,2023-05-23,16527,121.42,Bank Transfer,Failed
12784,2025-10-17,17560,3625.05,COD,Refunded
12785,2024-05-30,11896,7569.82,Card,Refunded
12786,2025-06-16,18989,7346.43,COD,Failed
12787,2025-10-05,3548,4519.29,Bank Transfer,Refunded
12788,2024-10-24,8064,6820.57,Card,Refunded
12789,2024-03-24,8058,6125.73,COD,Success
12790,2024-06-14,12129,2690.3,COD,Success
12791,2023-05-14,8193,8814.87,COD,Refunded
12792,2024-10-25,11277,3063.47,Wallet,Success
12793,2023-05-15,16382,2253.13,COD,Failed
12794,2023-03-06,17145,9920.54,Wallet,Success
12795,2024-12-30,6149,9493.68,Wallet,Success
12796,2025-11-07,8278,3795.03,Card,Success
12797,2025-07-03,17467,8949.58,Bank Transfer,Failed
12798,2024-01-25,5388,6195.5,Wallet,Failed
12799,2025-11-05,18813,4297.95,Bank Transfer,Refunded
12800,2023-02-19,10569,7895.88,Bank Transfer,Refunded
12801,2024-03-08,5892,7843.35,Wallet,Failed
12802,2024-02-06,19040,8182.93,Wallet,Failed
12803,2025-10-18,3992,5875.91,Wallet,Failed
12804,2023-06-12,14388,7384.55,Wallet,Failed
12805,2025-04-11,6335,5228.65,COD,Refunded
12806,2025-08-31,5080,7379.01,Bank Transfer,Success
12807,2024-12-13,9810,2205.88,Bank Transfer,Refunded
12808,2024-11-27,8455,4426.69,Bank Transfer,Failed
12809,2025-06-18,13333,3284.87,Bank Transfer,Failed
12810,2023-01-01,10614,7615.11,COD,Refunded
12811,2024-02-16,8251,5177.21,COD,Refunded
12812,2023-12-21,13210,3723.55,Wallet,Success
12813,2023-09-15,2801,5752.07,COD,Refunded
12814,2023-05-07,10439,491.28,Card,Failed
12815,2024-07-30,724,5200.63,Card,Failed
12816,2023-10-25,5725,3135.96,Bank Transfer,Success
12817,2023-09-21,14668,5588.78,Wallet,Refunded
12818,2025-03-26,14414,2580.97,Card,Refunded
12819,2024-11-18,1648,4872.87,Card,Failed
12820,2023-02-02,2402,6785.94,Wallet,Success
12821,2024-05-10,8467,6815.08,COD,Refunded
12822,2023-03-23,17231,3898.14,COD,Refunded
12823,2023-07-14,4635,1210.65,Card,Success
12824,2025-06-20,16484,9346.02,Card,Refunded
12825,2023-09-28,1055,4825.35,Wallet,Refunded
12826,2025-09-04,12018,6995.29,Wallet,Refunded
12827,2023-06-01,7704,6990.75,Bank Transfer,Failed
12828,2024-12-28,18195,3615.92,Bank Transfer,Failed
12829,2023-03-28,6261,3386.67,Bank Transfer,Refunded
12830,2023-10-18,19393,211.27,Card,Success
12831,2024-09-13,529,6515.91,Bank Transfer,Success
12832,2024-01-13,11360,286.78,Bank Transfer,Refunded
12833,2022-12-18,13434,5047.57,Wallet,Success
12834,2023-06-20,7101,8830.86,Wallet,Failed
12835,2025-09-25,12784,6365.73,Card,Success
12836,2024-04-15,18601,1602.95,Card,Refunded
12837,2023-06-11,9890,1211.4,Bank Transfer,Failed
12838,2024-12-16,6774,5242.07,Card,Failed
12839,2025-02-25,18106,5456.67,Card,Refunded
12840,2023-05-08,18072,5353.09,Wallet,Failed
12841,2023-03-31,5099,83.98,Bank Transfer,Refunded
12842,2025-06-23,4595,715.74,Wallet,Success
12843,2025-07-10,18673,2686.65,Card,Failed
12844,2024-05-16,11047,8650.81,Wallet,Success
12845,2025-04-26,8312,5321.94,Wallet,Refunded
12846,2024-09-15,1947,6455.86,Card,Refunded
12847,2025-02-11,9761,5365.07,Card,Success
12848,2024-10-06,9557,5076.57,Wallet,Refunded
12849,2023-01-31,17170,6067.9,Bank Transfer,Failed
12850,2024-05-29,7305,4474.15,Bank Transfer,Failed
12851,2025-03-13,12684,1279.89,Wallet,Success
12852,2025-09-26,1632,4075.37,COD,Success
12853,2024-01-26,4731,5237.15,Wallet,Refunded
12854,2024-06-15,8922,3030.42,Card,Refunded
12855,2025-03-19,13390,2810.85,Card,Success
12856,2025-08-23,17279,6596.86,Card,Success
12857,2025-05-11,18798,6731.54,COD,Failed
12858,2025-10-02,18297,4639.42,Card,Success
12859,2024-12-16,7480,3821.32,Wallet,Refunded
12860,2024-06-24,6692,5826.16,Bank Transfer,Failed
12861,2024-11-21,13332,5704.7,COD,Failed
12862,2023-02-05,12155,7069.89,Card,Refunded
12863,2025-02-01,18886,9709.88,Bank Transfer,Success
12864,2023-12-17,12378,2237.7,COD,Success
12865,2023-06-06,15484,6172.4,Wallet,Refunded
12866,2023-09-09,279,141.32,Bank Transfer,Failed
12867,2024-02-17,4418,199.23,COD,Failed
12868,2022-12-16,593,1022.38,COD,Refunded
12869,2023-09-12,5628,237.57,COD,Failed
12870,2025-02-13,19866,9146.94,Card,Success
12871,2023-10-28,17698,7336.02,Wallet,Refunded
12872,2023-02-15,3225,9776.56,Wallet,Failed
12873,2022-12-09,3344,6186.37,COD,Failed
12874,2023-10-31,10981,8889.9,COD,Success
12875,2025-01-18,13837,1996.15,Bank Transfer,Refunded
12876,2024-08-15,8237,2077.81,Wallet,Success
12877,2023-01-05,17622,7931.28,COD,Refunded
12878,2025-03-15,14247,4707.68,COD,Success
12879,2023-09-08,9283,8598.35,Bank Transfer,Failed
12880,2025-07-22,6994,9961.64,COD,Refunded
12881,2023-12-24,13923,1106.25,COD,Failed
12882,2023-07-29,11687,5079.69,Bank Transfer,Success
12883,2024-12-15,8784,8342.04,COD,Refunded
12884,2022-12-22,7840,6519.58,COD,Refunded
12885,2023-05-30,3715,3047.8,Bank Transfer,Refunded
12886,2025-11-20,18211,451.22,Card,Failed
12887,2023-09-13,15928,851.31,Bank Transfer,Success
12888,2023-05-19,18106,8533.11,Card,Failed
12889,2025-06-12,6860,1468.9,Wallet,Success
12890,2024-12-08,15858,4604.22,Bank Transfer,Success
12891,2023-05-26,13782,6907.56,COD,Success
12892,2024-09-22,15657,7342.44,Wallet,Refunded
12893,2025-08-25,3727,4393.83,Card,Success
12894,2025-07-03,17196,776.53,Wallet,Success
12895,2025-03-18,8238,2031.74,COD,Success
12896,2023-12-01,11087,5648.45,Bank Transfer,Refunded
12897,2023-07-15,4917,1621.32,Wallet,Failed
12898,2024-02-28,16850,820.74,Card,Failed
12899,2024-08-11,16382,7243.3,Bank Transfer,Success
12900,2025-07-03,9961,1169.28,Bank Transfer,Failed
12901,2025-02-02,17899,7239.14,Card,Success
12902,2024-07-03,7062,4336.43,Bank Transfer,Refunded
12903,2024-01-05,5910,2372.58,Bank Transfer,Success
12904,2024-02-21,11126,4336.58,COD,Success
12905,2024-12-27,9260,2875.66,COD,Failed
12906,2025-08-21,4534,1150.25,Wallet,Failed
12907,2025-09-01,16553,7586.23,Wallet,Refunded
12908,2024-10-21,8852,8239.96,COD,Refunded
12909,2024-10-08,9133,8672.02,Wallet,Success
12910,2025-12-03,19244,9473.48,Bank Transfer,Success
12911,2024-04-19,5450,1287.74,COD,Failed
12912,2024-05-12,11454,1893.21,Bank Transfer,Failed
12913,2023-10-21,10240,343.8,Wallet,Success
12914,2025-03-29,2193,7102.58,Bank Transfer,Success
12915,2023-04-10,8494,2094.9,Bank Transfer,Refunded
12916,2022-12-20,12719,2662.0,Card,Failed
12917,2023-07-31,620,5049.0,Bank Transfer,Success
12918,2024-01-13,4715,8306.41,Wallet,Refunded
12919,2025-03-25,19081,9667.17,COD,Refunded
12920,2023-08-31,5662,7949.02,Card,Success
12921,2024-10-16,10902,2890.48,Bank Transfer,Refunded
12922,2025-06-13,4301,6150.53,Bank Transfer,Failed
12923,2022-12-07,6738,2879.37,Card,Success
12924,2023-09-29,459,8033.13,Card,Refunded
12925,2024-06-14,12693,8135.91,Wallet,Success
12926,2024-09-21,9695,8972.89,Wallet,Failed
12927,2024-09-23,1492,6203.06,Wallet,Success
12928,2025-01-04,4695,683.4,Card,Success
12929,2022-12-06,18776,6204.84,Card,Failed
12930,2023-08-22,11236,1111.37,Card,Success
12931,2023-05-10,7277,2235.76,Wallet,Success
12932,2025-09-21,6560,7251.73,Bank Transfer,Failed
12933,2024-07-26,8016,9845.57,COD,Failed
12934,2024-08-02,17535,3441.15,Card,Refunded
12935,2023-04-04,9350,9440.97,Bank Transfer,Failed
12936,2023-10-21,11776,3142.36,Card,Success
12937,2025-03-24,10684,1643.08,Card,Refunded
12938,2024-10-01,6390,9879.64,COD,Refunded
12939,2025-02-09,12984,7297.63,COD,Refunded
12940,2024-04-06,5230,5321.21,Card,Success
12941,2025-03-09,10716,7049.57,Card,Failed
12942,2024-06-26,17757,900.94,Card,Refunded
12943,2024-10-15,17345,5724.46,COD,Success
12944,2023-02-18,3745,3459.74,Card,Refunded
12945,2023-03-29,13954,9475.97,Card,Success
12946,2025-07-24,2124,4622.14,Wallet,Failed
12947,2023-10-24,6428,2006.9,COD,Success
12948,2024-04-22,12660,5827.1,COD,Failed
12949,2023-06-03,5261,9141.91,Wallet,Refunded
12950,2025-04-15,17072,359.65,COD,Failed
12951,2024-10-24,7371,9637.47,Card,Refunded
12952,2024-09-13,9331,5572.29,Card,Failed
12953,2024-01-09,5888,665.89,Bank Transfer,Refunded
12954,2023-04-20,5678,4338.16,Wallet,Success
12955,2023-07-19,1784,6114.98,Card,Success
12956,2024-02-13,5779,3326.37,Wallet,Refunded
12957,2023-04-24,8997,7797.86,Bank Transfer,Failed
12958,2023-08-19,10788,5038.71,Wallet,Success
12959,2025-11-07,4810,9922.22,Wallet,Success
12960,2025-03-02,14989,318.17,Card,Success
12961,2024-05-30,2867,3326.81,COD,Failed
12962,2024-08-13,13181,6224.48,COD,Failed
12963,2024-11-24,10840,6790.04,Card,Failed
12964,2024-11-02,13182,8280.32,Bank Transfer,Refunded
12965,2023-05-05,3617,8355.98,Card,Success
12966,2023-11-30,4177,6279.73,Card,Success
12967,2025-02-26,17805,7547.98,Wallet,Failed
12968,2025-07-25,14814,164.51,Wallet,Refunded
12969,2025-04-16,13490,8301.46,Card,Failed
12970,2024-02-23,18991,8855.28,Card,Refunded
12971,2024-07-08,13083,9479.3,COD,Refunded
12972,2025-03-28,7162,2948.37,Card,Success
12973,2025-09-04,4054,2881.27,Card,Refunded
12974,2023-09-02,1872,0.15,COD,Success
12975,2024-08-28,9212,176.5,COD,Refunded
12976,2024-09-24,18864,4862.08,Card,Refunded
12977,2025-07-09,18798,4127.21,Bank Transfer,Success
12978,2025-04-12,17403,7027.1,COD,Refunded
12979,2023-01-07,18089,8570.06,Wallet,Success
12980,2024-10-14,15249,3620.03,Bank Transfer,Success
12981,2025-09-04,1561,4476.11,Card,Success
12982,2025-07-20,19620,2200.97,Bank Transfer,Refunded
12983,2023-09-02,15079,7708.45,Bank Transfer,Refunded
12984,2023-10-11,9022,6179.5,Card,Success
12985,2024-06-15,9624,9521.71,Wallet,Refunded
12986,2024-07-15,11536,2633.6,COD,Success
12987,2024-12-25,4467,890.04,Bank Transfer,Failed
12988,2023-09-06,8629,5827.77,Card,Failed
12989,2025-01-02,6894,8532.45,Card,Failed
12990,2025-07-22,13060,4851.61,Bank Transfer,Failed
12991,2022-12-10,8525,4473.33,Bank Transfer,Refunded
12992,2023-05-20,12858,5852.37,Wallet,Refunded
12993,2023-06-17,16448,7303.64,COD,Failed
12994,2023-06-19,172,5187.98,Bank Transfer,Failed
12995,2023-05-21,1359,8297.3,Card,Success
12996,2024-12-02,18277,1904.57,Bank Transfer,Success
12997,2024-09-23,8700,8095.75,Wallet,Refunded
12998,2025-08-17,14384,1651.6,COD,Refunded
12999,2025-07-04,8585,7494.15,COD,Failed
13000,2024-10-11,15688,6988.11,Bank Transfer,Failed
13001,2025-05-12,9453,599.52,Wallet,Success
13002,2024-08-22,19877,9136.65,Card,Failed
13003,2024-09-19,8820,2433.4,Card,Success
13004,2023-05-03,4096,9094.15,Card,Failed
13005,2023-07-10,4058,3580.55,Wallet,Failed
13006,2024-11-29,18759,9338.85,Wallet,Failed
13007,2024-02-26,2157,5775.81,COD,Refunded
13008,2024-01-19,11062,7652.47,Bank Transfer,Failed
13009,2023-08-12,17779,2894.41,COD,Failed
13010,2023-02-16,13947,9945.62,COD,Failed
13011,2024-12-14,14216,8809.77,Card,Success
13012,2025-04-29,8205,9433.0,Card,Success
13013,2025-11-05,10879,5002.2,COD,Refunded
13014,2025-01-24,7855,9034.71,Wallet,Success
13015,2025-06-22,17771,7045.11,COD,Failed
13016,2025-04-07,1889,4621.6,Bank Transfer,Success
13017,2024-06-03,1178,4770.28,Card,Failed
13018,2024-05-25,18327,4396.03,Card,Failed
13019,2022-12-10,16002,3133.19,COD,Success
13020,2025-03-31,11373,6637.39,Bank Transfer,Failed
13021,2023-12-15,2573,8832.89,Bank Transfer,Failed
13022,2023-12-24,200,8796.6,COD,Refunded
13023,2024-06-30,13196,1838.13,Card,Refunded
13024,2023-03-27,2523,8014.58,Bank Transfer,Success
13025,2022-12-24,13029,3214.55,Card,Success
13026,2025-08-03,12487,1815.54,Card,Failed
13027,2025-12-05,2865,9354.51,COD,Success
13028,2023-02-19,13348,3577.79,Card,Refunded
13029,2023-12-17,12877,5483.46,COD,Success
13030,2023-03-29,9883,5652.22,COD,Failed
13031,2022-12-29,57,4514.67,Wallet,Failed
13032,2025-07-19,7322,512.55,Wallet,Failed
13033,2023-03-13,1572,4141.79,Card,Refunded
13034,2025-08-27,1609,1481.8,COD,Refunded
13035,2023-07-25,12744,4240.7,Wallet,Refunded
13036,2023-01-26,17126,2880.16,COD,Failed
13037,2024-04-20,12096,6118.15,Card,Success
13038,2024-04-13,18740,8553.23,COD,Refunded
13039,2025-11-23,19795,3210.0,COD,Success
13040,2024-04-26,438,2535.52,Bank Transfer,Failed
13041,2024-06-04,2375,7477.22,COD,Success
13042,2023-07-20,19376,8359.13,COD,Success
13043,2023-06-30,2439,5353.78,Bank Transfer,Failed
13044,2023-11-10,13819,7883.29,Card,Failed
13045,2025-10-26,3680,2774.11,COD,Success
13046,2024-06-08,1822,3032.4,Bank Transfer,Refunded
13047,2025-01-29,13082,2526.56,Bank Transfer,Success
13048,2025-01-08,2048,7524.02,Card,Failed
13049,2023-12-11,5895,5111.99,Card,Refunded
13050,2024-12-08,14683,294.77,Card,Failed
13051,2023-07-27,1862,9834.92,COD,Refunded
13052,2023-03-07,16020,1874.46,COD,Refunded
13053,2024-10-24,5851,5655.52,Card,Success
13054,2023-10-12,14002,8351.96,Card,Refunded
13055,2022-12-07,7257,7941.24,Card,Failed
13056,2023-02-13,8447,2811.32,Bank Transfer,Success
13057,2025-07-12,7162,2474.42,Card,Failed
13058,2024-08-05,5833,5456.81,Card,Refunded
13059,2025-03-19,5,9155.88,Wallet,Success
13060,2023-12-31,15842,1686.77,COD,Success
13061,2025-11-01,8245,4320.93,Card,Success
13062,2025-01-19,16168,7868.31,Card,Success
13063,2024-05-16,8787,567.33,Wallet,Failed
13064,2023-02-17,19846,2633.35,Bank Transfer,Refunded
13065,2024-12-18,5397,7248.56,COD,Refunded
13066,2025-01-12,5543,21.85,Bank Transfer,Failed
13067,2024-03-16,17369,2827.97,Bank Transfer,Failed
13068,2025-07-19,18282,5580.27,Bank Transfer,Success
13069,2023-04-11,10530,1620.18,Card,Refunded
13070,2025-05-18,1754,7472.51,COD,Success
13071,2023-02-05,12728,8726.03,Bank Transfer,Failed
13072,2024-11-16,3205,4760.88,COD,Success
13073,2024-10-09,9624,6856.15,Bank Transfer,Failed
13074,2025-01-09,412,7606.33,Bank Transfer,Failed
13075,2023-02-17,1264,9224.67,Bank Transfer,Success
13076,2024-10-09,18616,511.46,COD,Failed
13077,2024-04-04,2636,8724.45,Bank Transfer,Failed
13078,2023-02-19,2906,4931.01,COD,Success
13079,2023-11-27,10281,5819.73,Wallet,Refunded
13080,2023-10-31,14723,3454.5,Bank Transfer,Failed
13081,2024-08-03,8168,6846.68,COD,Success
13082,2023-05-05,18092,5894.99,COD,Refunded
13083,2024-11-04,17817,348.68,Wallet,Failed
13084,2023-11-03,13177,6421.51,Wallet,Success
13085,2024-10-31,18655,9922.16,COD,Refunded
13086,2025-01-02,5049,4640.53,Card,Success
13087,2023-03-22,1182,3762.45,Card,Refunded
13088,2024-08-17,7860,610.87,Wallet,Failed
13089,2024-05-16,17304,4379.1,Bank Transfer,Failed
13090,2025-04-26,18537,349.55,COD,Refunded
13091,2024-06-12,15455,4543.88,Card,Refunded
13092,2023-02-23,15438,6403.43,Bank Transfer,Refunded
13093,2024-02-15,11096,7422.21,Bank Transfer,Refunded
13094,2023-02-25,11548,2303.05,Wallet,Success
13095,2024-01-01,145,1510.94,Card,Refunded
13096,2024-01-07,9694,9190.52,Card,Failed
13097,2023-05-16,2997,4386.14,Card,Refunded
13098,2025-03-01,514,9797.27,Card,Success
13099,2024-10-20,11054,1992.66,Bank Transfer,Failed
13100,2023-04-24,18455,1351.42,Card,Success
13101,2025-02-14,3321,7909.45,COD,Failed
13102,2023-02-09,8015,7890.52,COD,Refunded
13103,2023-04-08,10492,2498.18,Bank Transfer,Failed
13104,2024-03-20,18327,8996.15,Bank Transfer,Success
13105,2023-09-10,5126,321.37,Wallet,Refunded
13106,2023-04-25,9359,9305.46,Card,Success
13107,2025-04-12,264,847.14,Card,Refunded
13108,2025-06-18,4164,7408.92,Bank Transfer,Failed
13109,2024-05-27,15652,3711.99,COD,Refunded
13110,2023-12-14,7623,1585.1,Wallet,Failed
13111,2023-05-29,13200,8317.24,Bank Transfer,Success
13112,2024-08-02,18381,7319.56,Card,Failed
13113,2024-01-30,3092,1543.83,Card,Success
13114,2025-05-11,16470,7098.6,Card,Failed
13115,2025-01-23,3619,6761.89,COD,Refunded
13116,2024-03-13,14072,6111.77,Bank Transfer,Failed
13117,2023-05-09,29,6686.93,Bank Transfer,Refunded
13118,2023-10-23,12228,4961.33,Wallet,Refunded
13119,2025-06-23,8340,1444.83,Bank Transfer,Refunded
13120,2025-10-19,17613,9638.73,Card,Refunded
13121,2023-01-15,17082,1441.75,Bank Transfer,Refunded
13122,2023-05-06,9192,7383.82,Card,Refunded
13123,2024-10-11,1875,9302.04,Card,Failed
13124,2025-08-14,14301,9041.02,Wallet,Failed
13125,2024-06-12,17848,8485.42,Wallet,Success
13126,2025-03-07,12831,8518.4,Bank Transfer,Success
13127,2023-09-11,12584,1351.6,Card,Refunded
13128,2024-09-11,18874,6164.2,Bank Transfer,Failed
13129,2022-12-22,1558,7597.5,Card,Success
13130,2024-12-12,13606,5467.16,Wallet,Success
13131,2023-10-30,19027,4023.48,COD,Refunded
13132,2025-10-15,10752,9375.49,Card,Failed
13133,2024-09-16,14788,9756.38,Wallet,Refunded
13134,2023-01-27,16415,5261.0,Bank Transfer,Success
13135,2025-11-15,9814,5675.29,COD,Refunded
13136,2024-12-09,6130,2512.89,Wallet,Refunded
13137,2023-07-20,14823,7577.32,Wallet,Success
13138,2023-10-27,15853,8167.85,Bank Transfer,Failed
13139,2024-09-11,13667,121.8,Bank Transfer,Failed
13140,2023-01-02,12416,642.51,Wallet,Refunded
13141,2024-12-22,7171,3266.54,COD,Refunded
13142,2024-09-24,18556,1462.61,Card,Failed
13143,2024-04-13,12730,5927.27,Bank Transfer,Failed
13144,2023-08-11,6686,822.28,COD,Success
13145,2024-02-15,4255,6820.02,Bank Transfer,Refunded
13146,2023-06-24,2277,6032.41,Card,Failed
13147,2024-12-04,8755,7457.59,Wallet,Success
13148,2022-12-09,5560,6711.59,Wallet,Refunded
13149,2025-04-10,9323,4660.82,Wallet,Refunded
13150,2023-11-10,6983,7637.31,Card,Failed
13151,2023-07-12,13960,2666.48,Card,Failed
13152,2023-05-19,8671,6440.9,Bank Transfer,Success
13153,2024-01-25,1809,2066.85,Wallet,Failed
13154,2024-08-09,18320,8517.82,Card,Refunded
13155,2025-02-14,10582,2916.36,Bank Transfer,Failed
13156,2025-08-13,8912,7935.89,COD,Failed
13157,2023-11-26,3116,7397.47,Wallet,Refunded
13158,2025-08-03,11239,8592.64,Card,Failed
13159,2024-08-29,14531,8823.98,Wallet,Success
13160,2023-03-03,14494,2245.95,Card,Refunded
13161,2024-02-24,426,3694.24,Card,Failed
13162,2024-11-25,3724,3504.53,Wallet,Failed
13163,2023-04-02,3894,782.07,Card,Success
13164,2023-08-24,19471,2381.87,Card,Success
13165,2023-10-08,19759,6088.79,Wallet,Success
13166,2025-02-25,5944,1620.81,Card,Failed
13167,2024-09-16,18452,7036.74,Wallet,Refunded
13168,2023-06-22,9807,3274.41,Wallet,Success
13169,2024-07-31,13586,6950.24,COD,Refunded
13170,2024-02-17,126,3978.45,Card,Failed
13171,2025-11-03,2257,623.2,Bank Transfer,Failed
13172,2024-01-17,18002,371.42,Wallet,Success
13173,2023-04-22,17765,2317.25,Bank Transfer,Refunded
13174,2023-12-25,19139,1905.01,Wallet,Refunded
13175,2025-11-29,499,1878.51,Wallet,Failed
13176,2025-11-15,14883,8261.05,COD,Success
13177,2025-08-06,17491,4312.66,Wallet,Refunded
13178,2025-06-10,13957,944.82,Bank Transfer,Success
13179,2024-12-26,17618,1966.4,Wallet,Failed
13180,2024-09-07,19761,2850.55,COD,Failed
