shipment_id,shipped_date,order_id,delivered_date,delivery_days,shipment_status
4643,2023-08-29,6495,2023-09-05,7,In Transit
4644,2024-04-30,9238,2024-05-08,8,Delivered
4645,2024-08-18,10660,2024-08-21,3,In Transit
4646,2025-08-04,4882,2025-08-07,3,Cancelled
4647,2023-02-25,1255,2023-02-28,3,Cancelled
4648,2024-07-29,18262,2024-07-31,2,Cancelled
4649,2023-07-14,6431,2023-07-16,2,Delivered
4650,2025-06-16,11103,2025-06-24,8,In Transit
4651,2023-11-15,11967,2023-11-20,5,In Transit
4652,2025-07-02,15758,2025-07-04,2,Delivered
4653,2023-05-11,352,2023-05-18,7,Delivered
4654,2023-01-17,4644,2023-01-19,2,In Transit
4655,2023-03-25,1794,2023-04-03,9,Cancelled
4656,2024-08-18,9846,2024-08-24,6,Delivered
4657,2024-04-04,9200,2024-04-10,6,In Transit
4658,2024-08-28,14236,2024-08-31,3,Delivered
4659,2024-11-12,10601,2024-11-21,9,Delivered
4660,2025-08-31,13487,2025-09-04,4,Delivered
4661,2025-09-11,5917,2025-09-13,2,Delivered
4662,2023-03-09,5838,2023-03-10,1,Delivered
4663,2025-07-22,16300,2025-07-23,1,Delivered
4664,2025-11-23,11788,2025-11-28,5,In Transit
4665,2024-08-08,10145,2024-08-09,1,Delivered
4666,2023-07-27,2331,2023-08-05,9,In Transit
4667,2023-03-28,12057,2023-04-06,9,Cancelled
4668,2025-11-06,9879,2025-11-11,5,Cancelled
4669,2024-01-03,18672,2024-01-12,9,In Transit
4670,2023-05-03,14796,2023-05-06,3,Delivered
4671,2023-06-12,10946,2023-06-18,6,Cancelled
4672,2025-11-18,7677,2025-11-23,5,In Transit
4673,2024-07-15,8656,2024-07-24,9,In Transit
4674,2023-01-22,5977,2023-01-28,6,Cancelled
4675,2024-06-12,6309,2024-06-16,4,Delivered
4676,2023-06-30,16615,2023-07-06,6,Cancelled
4677,2024-11-10,16399,2024-11-14,4,Delivered
4678,2023-01-05,17962,2023-01-08,3,In Transit
4679,2025-05-01,14101,2025-05-02,1,Cancelled
4680,2025-09-17,3888,2025-09-21,4,Delivered
4681,2023-09-04,7219,2023-09-12,8,Delivered
4682,2024-05-06,19625,2024-05-09,3,In Transit
4683,2024-09-14,11062,2024-09-23,9,In Transit
4684,2023-06-15,6800,2023-06-21,6,Delivered
4685,2024-10-11,10678,2024-10-20,9,Cancelled
4686,2025-04-03,6696,2025-04-11,8,Delivered
4687,2025-04-16,2230,2025-04-25,9,In Transit
4688,2023-01-27,11233,2023-02-02,6,Cancelled
4689,2025-09-19,18087,2025-09-27,8,Delivered
4690,2023-01-05,16902,2023-01-11,6,In Transit
4691,2023-06-30,18936,2023-07-09,9,Cancelled
4692,2025-06-07,4655,2025-06-15,8,Cancelled
4693,2024-03-13,2265,2024-03-14,1,In Transit
4694,2023-11-23,8154,2023-11-24,1,Cancelled
4695,2025-08-27,4767,2025-09-04,8,Delivered
4696,2023-08-03,17824,2023-08-05,2,Cancelled
4697,2025-10-30,18239,2025-11-04,5,Cancelled
4698,2023-03-04,17181,2023-03-08,4,Cancelled
4699,2023-06-16,5180,2023-06-21,5,In Transit
4700,2023-04-22,8436,2023-04-26,4,Delivered
4701,2024-01-07,11190,2024-01-11,4,In Transit
4702,2024-02-10,5813,2024-02-18,8,In Transit
4703,2025-10-19,4191,2025-10-25,6,In Transit
4704,2023-07-04,13549,2023-07-06,2,Cancelled
4705,2025-06-06,514,2025-06-10,4,In Transit
4706,2024-05-18,9430,2024-05-25,7,In Transit
4707,2023-04-27,6780,2023-05-04,7,Delivered
4708,2024-09-11,10476,2024-09-17,6,In Transit
4709,2024-05-03,2225,2024-05-04,1,In Transit
4710,2024-02-07,7255,2024-02-13,6,Delivered
4711,2025-09-24,7013,2025-09-27,3,In Transit
4712,2024-07-09,18521,2024-07-13,4,In Transit
4713,2023-07-04,10466,2023-07-07,3,Cancelled
4714,2025-10-18,9455,2025-10-24,6,Delivered
4715,2023-01-31,17864,2023-02-01,1,In Transit
4716,2023-09-19,5434,2023-09-23,4,Delivered
4717,2024-07-28,16796,2024-08-03,6,Cancelled
4718,2024-12-16,17834,2024-12-17,1,In Transit
4719,2025-02-28,6173,2025-03-02,2,In Transit
4720,2024-07-27,11333,2024-07-28,1,Delivered
4721,2024-01-28,4099,2024-01-29,1,In Transit
4722,2025-11-16,15089,2025-11-17,1,In Transit
4723,2023-03-24,8465,2023-03-29,5,Delivered
4724,2023-06-25,11384,2023-07-04,9,Delivered
4725,2023-08-04,1574,2023-08-12,8,Delivered
4726,2023-05-21,18289,2023-05-28,7,Delivered
4727,2025-11-16,16265,2025-11-18,2,Cancelled
4728,2023-05-11,8351,2023-05-20,9,Delivered
4729,2025-01-08,8572,2025-01-17,9,Delivered
4730,2024-12-14,4276,2024-12-18,4,In Transit
4731,2023-11-16,12885,2023-11-23,7,Cancelled
4732,2023-11-18,9480,2023-11-25,7,In Transit
4733,2025-01-08,10483,2025-01-12,4,Cancelled
4734,2024-03-13,19532,2024-03-22,9,In Transit
4735,2024-10-31,4141,2024-11-05,5,Cancelled
4736,2023-01-16,5139,2023-01-19,3,Delivered
4737,2024-02-24,5232,2024-02-27,3,Cancelled
4738,2025-07-29,18691,2025-08-01,3,In Transit
4739,2024-07-25,231,2024-07-27,2,In Transit
4740,2023-02-27,7909,2023-03-01,2,Cancelled
4741,2025-11-05,2666,2025-11-13,8,Cancelled
4742,2024-04-23,12682,2024-04-24,1,In Transit
4743,2025-10-29,15420,2025-11-03,5,Delivered
4744,2024-07-05,7847,2024-07-07,2,In Transit
4745,2025-08-07,9722,2025-08-10,3,In Transit
4746,2025-05-26,9780,2025-05-27,1,Delivered
4747,2024-07-31,1268,2024-08-05,5,Cancelled
4748,2024-08-14,7964,2024-08-21,7,In Transit
4749,2025-04-02,16320,2025-04-11,9,Delivered
4750,2024-06-11,6158,2024-06-15,4,Delivered
4751,2023-01-17,4370,2023-01-25,8,In Transit
4752,2023-12-04,18408,2023-12-10,6,Cancelled
4753,2023-06-29,3360,2023-06-30,1,Cancelled
4754,2024-01-11,370,2024-01-15,4,Delivered
4755,2025-08-28,10166,2025-09-05,8,Delivered
4756,2023-08-28,4788,2023-09-03,6,Cancelled
4757,2023-03-27,19805,2023-03-31,4,In Transit
4758,2024-04-26,17344,2024-04-27,1,In Transit
4759,2025-01-28,9626,2025-02-06,9,Delivered
4760,2023-02-22,562,2023-02-25,3,In Transit
4761,2025-11-23,7432,2025-11-25,2,Delivered
4762,2024-10-18,14503,2024-10-19,1,Delivered
4763,2023-05-12,19153,2023-05-14,2,Delivered
4764,2024-12-09,6147,2024-12-13,4,Delivered
4765,2024-12-16,7223,2024-12-22,6,Cancelled
4766,2023-01-28,9622,2023-02-06,9,In Transit
4767,2023-04-28,6861,2023-05-03,5,Cancelled
4768,2023-10-12,8208,2023-10-15,3,Delivered
4769,2024-04-02,5313,2024-04-11,9,In Transit
4770,2025-01-14,17916,2025-01-17,3,Delivered
4771,2023-03-03,10789,2023-03-12,9,Cancelled
4772,2023-10-19,2200,2023-10-22,3,Delivered
4773,2023-12-17,8184,2023-12-18,1,Cancelled
4774,2023-05-31,1280,2023-06-02,2,In Transit
4775,2025-07-03,2357,2025-07-09,6,In Transit
4776,2025-03-30,973,2025-04-03,4,Delivered
4777,2023-09-16,18719,2023-09-19,3,Cancelled
4778,2025-06-25,12152,2025-06-29,4,In Transit
4779,2025-07-15,18204,2025-07-24,9,In Transit
4780,2023-03-06,15986,2023-03-11,5,Delivered
4781,2023-05-03,12436,2023-05-09,6,In Transit
4782,2024-11-06,10884,2024-11-08,2,In Transit
4783,2025-03-24,12821,2025-03-30,6,In Transit
4784,2025-04-28,4646,2025-04-29,1,Cancelled
4785,2024-11-28,19419,2024-12-07,9,Delivered
4786,2022-12-18,208,2022-12-26,8,In Transit
4787,2025-03-27,17410,2025-04-03,7,Cancelled
4788,2023-07-19,19604,2023-07-25,6,In Transit
4789,2025-11-18,1175,2025-11-26,8,In Transit
4790,2024-01-03,2554,2024-01-06,3,Cancelled
4791,2024-10-12,12167,2024-10-15,3,Delivered
4792,2024-02-26,19263,2024-02-29,3,Delivered
4793,2024-09-19,15169,2024-09-26,7,Cancelled
4794,2023-04-09,1912,2023-04-18,9,Cancelled
4795,2025-06-25,12331,2025-07-01,6,Cancelled
4796,2024-02-06,19964,2024-02-15,9,Cancelled
4797,2025-10-26,19747,2025-10-30,4,In Transit
4798,2025-10-21,2536,2025-10-30,9,Cancelled
4799,2025-04-04,3898,2025-04-13,9,Delivered
4800,2024-02-21,15182,2024-02-27,6,Delivered
4801,2024-02-14,6900,2024-02-16,2,In Transit
4802,2023-06-25,11894,2023-06-26,1,Delivered
4803,2025-10-20,14362,2025-10-23,3,Cancelled
4804,2025-07-01,19155,2025-07-08,7,Cancelled
4805,2023-11-10,14598,2023-11-16,6,Delivered
4806,2024-02-21,11890,2024-02-28,7,Cancelled
4807,2023-05-20,937,2023-05-22,2,In Transit
4808,2025-06-21,2914,2025-06-26,5,Delivered
4809,2023-02-26,4240,2023-02-27,1,Cancelled
4810,2023-03-30,359,2023-04-03,4,Delivered
4811,2023-03-05,8769,2023-03-08,3,Delivered
4812,2023-03-23,6307,2023-03-27,4,Cancelled
4813,2023-02-03,13873,2023-02-06,3,In Transit
4814,2025-10-16,9472,2025-10-25,9,In Transit
4815,2024-06-23,458,2024-06-29,6,Delivered
4816,2023-05-31,18405,2023-06-03,3,In Transit
4817,2025-05-16,6935,2025-05-20,4,In Transit
4818,2024-02-05,17161,2024-02-07,2,Cancelled
4819,2023-03-17,2356,2023-03-26,9,In Transit
4820,2024-11-08,8340,2024-11-17,9,In Transit
4821,2023-11-11,5319,2023-11-15,4,Cancelled
4822,2024-11-07,4483,2024-11-15,8,Delivered
4823,2025-10-22,12409,2025-10-31,9,Delivered
4824,2023-10-26,2443,2023-10-30,4,Cancelled
4825,2024-05-23,19987,2024-05-25,2,Cancelled
4826,2024-03-04,19,2024-03-06,2,Cancelled
4827,2024-05-31,16355,2024-06-03,3,Cancelled
4828,2024-05-04,3841,2024-05-06,2,In Transit
4829,2023-09-16,16827,2023-09-25,9,Delivered
4830,2025-05-01,11378,2025-05-07,6,In Transit
4831,2023-04-10,13967,2023-04-11,1,Delivered
4832,2024-03-17,10090,2024-03-24,7,Cancelled
4833,2024-04-24,18191,2024-04-25,1,In Transit
4834,2025-10-08,418,2025-10-16,8,In Transit
4835,2025-09-19,12035,2025-09-26,7,Delivered
4836,2025-05-30,6833,2025-06-03,4,Cancelled
4837,2024-04-16,12354,2024-04-21,5,Delivered
4838,2025-06-22,16380,2025-06-24,2,Cancelled
4839,2025-02-10,12070,2025-02-15,5,Cancelled
4840,2024-01-11,4204,2024-01-15,4,Delivered
4841,2023-07-22,7999,2023-07-29,7,Cancelled
4842,2023-01-26,11661,2023-02-02,7,Delivered
4843,2025-01-17,6075,2025-01-25,8,In Transit
4844,2025-05-06,17675,2025-05-10,4,Delivered
4845,2023-09-11,11420,2023-09-17,6,Delivered
4846,2023-07-22,17600,2023-07-25,3,Delivered
4847,2023-10-09,1089,2023-10-14,5,Cancelled
4848,2023-04-26,16000,2023-04-28,2,Delivered
4849,2025-09-01,12681,2025-09-04,3,Delivered
4850,2023-12-23,12130,2023-12-25,2,Delivered
4851,2024-12-30,11814,2025-01-03,4,In Transit
4852,2024-02-20,1524,2024-02-27,7,In Transit
4853,2023-03-16,8562,2023-03-19,3,Delivered
4854,2024-11-12,14901,2024-11-18,6,Delivered
4855,2023-01-02,18008,2023-01-03,1,Cancelled
4856,2025-05-31,17465,2025-06-08,8,Delivered
4857,2024-02-08,9604,2024-02-15,7,Cancelled
4858,2024-12-31,8067,2025-01-01,1,In Transit
4859,2025-07-03,2564,2025-07-06,3,In Transit
4860,2023-03-09,15743,2023-03-18,9,Cancelled
4861,2022-12-29,14656,2023-01-06,8,In Transit
4862,2025-06-12,6327,2025-06-15,3,Cancelled
4863,2024-03-30,487,2024-04-01,2,In Transit
4864,2024-11-01,17733,2024-11-03,2,Cancelled
4865,2025-07-14,5250,2025-07-15,1,In Transit
4866,2023-02-01,6431,2023-02-08,7,Delivered
4867,2025-02-20,15567,2025-02-26,6,Delivered
4868,2025-07-31,11695,2025-08-09,9,Cancelled
4869,2023-02-12,270,2023-02-16,4,In Transit
4870,2023-11-30,2105,2023-12-04,4,Delivered
4871,2025-09-27,17988,2025-09-30,3,In Transit
4872,2024-12-01,15050,2024-12-08,7,Cancelled
4873,2024-04-27,8232,2024-05-06,9,In Transit
4874,2025-05-04,19102,2025-05-13,9,In Transit
4875,2023-11-01,6682,2023-11-03,2,In Transit
4876,2024-05-01,7691,2024-05-03,2,Delivered
4877,2024-11-18,10465,2024-11-24,6,In Transit
4878,2023-06-28,19993,2023-06-29,1,Cancelled
4879,2024-02-10,17344,2024-02-11,1,Cancelled
4880,2025-04-24,4173,2025-05-01,7,Cancelled
4881,2023-02-08,18207,2023-02-09,1,Delivered
4882,2024-02-20,10230,2024-02-23,3,In Transit
4883,2025-02-03,4299,2025-02-04,1,Cancelled
4884,2024-10-18,4302,2024-10-20,2,Cancelled
4885,2025-04-25,9712,2025-04-30,5,In Transit
4886,2025-09-01,13591,2025-09-06,5,Cancelled
4887,2025-09-26,10637,2025-09-29,3,In Transit
4888,2023-09-05,14370,2023-09-06,1,In Transit
4889,2024-01-12,14314,2024-01-18,6,Delivered
4890,2024-10-30,10571,2024-11-03,4,Cancelled
4891,2023-10-03,7863,2023-10-06,3,Delivered
4892,2025-03-08,1793,2025-03-11,3,Cancelled
4893,2023-02-18,15413,2023-02-20,2,Cancelled
4894,2024-09-09,4948,2024-09-10,1,Cancelled
4895,2024-01-10,4078,2024-01-13,3,Cancelled
4896,2025-10-28,14816,2025-10-30,2,Cancelled
4897,2023-05-19,12716,2023-05-28,9,In Transit
4898,2023-07-23,17874,2023-07-26,3,In Transit
4899,2022-12-19,11411,2022-12-28,9,Delivered
4900,2024-02-02,19059,2024-02-05,3,In Transit
4901,2023-03-25,14993,2023-03-27,2,In Transit
4902,2023-02-18,5162,2023-02-26,8,Delivered
4903,2024-09-15,15400,2024-09-23,8,Cancelled
4904,2024-01-19,4582,2024-01-27,8,Delivered
4905,2025-05-07,12537,2025-05-09,2,Delivered
4906,2023-07-28,10354,2023-08-01,4,Cancelled
4907,2023-07-04,15689,2023-07-11,7,Cancelled
4908,2023-05-06,7930,2023-05-11,5,Cancelled
4909,2024-01-09,5806,2024-01-18,9,Delivered
4910,2023-03-28,5100,2023-03-29,1,In Transit
4911,2025-06-26,1298,2025-07-05,9,Delivered
4912,2024-03-04,374,2024-03-07,3,In Transit
4913,2022-12-26,14483,2023-01-02,7,Cancelled
4914,2023-02-13,8786,2023-02-16,3,Cancelled
4915,2023-10-17,3361,2023-10-23,6,Delivered
4916,2023-02-01,9935,2023-02-02,1,Delivered
4917,2024-07-30,15226,2024-07-31,1,Delivered
4918,2023-01-30,17767,2023-01-31,1,Cancelled
4919,2025-10-26,16066,2025-10-31,5,In Transit
4920,2022-12-12,1314,2022-12-15,3,In Transit
4921,2025-05-31,8204,2025-06-08,8,Delivered
4922,2025-07-24,9561,2025-07-31,7,Delivered
4923,2025-10-03,6046,2025-10-06,3,Cancelled
4924,2022-12-07,9828,2022-12-09,2,Cancelled
4925,2023-04-23,7619,2023-04-24,1,Cancelled
4926,2025-10-04,14381,2025-10-05,1,In Transit
4927,2023-06-11,19039,2023-06-17,6,Delivered
4928,2025-10-02,594,2025-10-10,8,Delivered
4929,2022-12-07,13829,2022-12-10,3,Delivered
4930,2023-04-03,14146,2023-04-06,3,In Transit
4931,2024-02-19,7713,2024-02-22,3,In Transit
4932,2023-12-05,2989,2023-12-13,8,In Transit
4933,2025-07-29,17154,2025-08-02,4,Delivered
4934,2023-01-03,9667,2023-01-10,7,In Transit
4935,2023-07-14,5712,2023-07-21,7,Cancelled
4936,2023-08-22,5886,2023-08-28,6,Delivered
4937,2023-10-22,19032,2023-10-29,7,Delivered
4938,2024-10-21,11081,2024-10-23,2,Delivered
4939,2025-09-28,11407,2025-10-03,5,In Transit
4940,2024-01-10,13610,2024-01-11,1,Cancelled
4941,2025-01-18,7826,2025-01-23,5,In Transit
4942,2023-06-12,5231,2023-06-14,2,In Transit
4943,2025-04-05,4292,2025-04-13,8,Cancelled
4944,2023-01-22,18449,2023-01-31,9,In Transit
4945,2023-05-06,13793,2023-05-15,9,In Transit
4946,2024-10-17,17124,2024-10-22,5,Cancelled
4947,2024-03-08,15900,2024-03-10,2,In Transit
4948,2024-11-06,13451,2024-11-14,8,In Transit
4949,2024-06-14,3661,2024-06-18,4,In Transit
4950,2024-01-08,6586,2024-01-12,4,In Transit
4951,2024-07-18,16441,2024-07-24,6,Cancelled
4952,2023-04-26,1701,2023-05-04,8,Cancelled
4953,2024-08-02,9735,2024-08-09,7,Delivered
4954,2025-02-03,98,2025-02-10,7,In Transit
4955,2024-06-04,12696,2024-06-08,4,In Transit
4956,2024-07-22,17039,2024-07-28,6,In Transit
4957,2023-10-10,19351,2023-10-14,4,In Transit
4958,2025-11-27,15384,2025-12-01,4,In Transit
4959,2023-05-14,12466,2023-05-18,4,In Transit
4960,2025-11-19,6821,2025-11-20,1,In Transit
4961,2023-04-01,7921,2023-04-04,3,Cancelled
4962,2024-08-28,10616,2024-09-02,5,Delivered
4963,2025-07-17,15792,2025-07-23,6,In Transit
4964,2023-06-14,5560,2023-06-18,4,In Transit
4965,2023-02-27,13808,2023-03-05,6,Delivered
4966,2024-06-26,8457,2024-07-01,5,In Transit
4967,2023-05-22,18676,2023-05-27,5,Delivered
4968,2024-11-20,2562,2024-11-25,5,Delivered
4969,2025-10-29,10683,2025-10-30,1,In Transit
4970,2025-06-07,7753,2025-06-16,9,Cancelled
4971,2025-09-19,1931,2025-09-27,8,In Transit
4972,2025-07-07,3916,2025-07-08,1,Cancelled
4973,2023-05-10,18242,2023-05-14,4,In Transit
4974,2025-02-25,18847,2025-02-28,3,Cancelled
4975,2024-09-24,480,2024-10-02,8,In Transit
4976,2023-04-03,18954,2023-04-04,1,Cancelled
4977,2025-02-18,9708,2025-02-22,4,Cancelled
4978,2023-02-16,621,2023-02-24,8,In Transit
4979,2023-06-21,14169,2023-06-29,8,Delivered
4980,2024-05-29,2868,2024-06-04,6,Cancelled
4981,2025-04-29,19969,2025-04-30,1,Cancelled
4982,2025-08-31,12857,2025-09-02,2,In Transit
4983,2023-03-22,14313,2023-03-24,2,In Transit
4984,2025-12-04,8214,2025-12-08,4,In Transit
4985,2025-01-26,14411,2025-01-31,5,Cancelled
4986,2024-10-18,12678,2024-10-22,4,Delivered
4987,2023-01-15,1077,2023-01-20,5,Cancelled
4988,2023-08-15,12445,2023-08-23,8,In Transit
4989,2024-08-16,19467,2024-08-21,5,In Transit
4990,2025-10-31,17365,2025-11-08,8,Delivered
4991,2025-10-28,8465,2025-10-29,1,Delivered
4992,2023-10-16,2548,2023-10-18,2,Cancelled
4993,2024-07-23,12517,2024-07-27,4,Cancelled
4994,2024-07-28,554,2024-08-04,7,Delivered
4995,2025-12-03,451,2025-12-06,3,In Transit
4996,2025-11-17,7689,2025-11-19,2,Delivered
4997,2024-04-27,15478,2024-05-06,9,In Transit
4998,2025-02-14,11587,2025-02-23,9,Delivered
4999,2023-01-15,14675,2023-01-18,3,In Transit
5000,2023-11-30,4378,2023-12-07,7,Delivered
5001,2024-01-09,13790,2024-01-13,4,Cancelled
5002,2025-10-12,14733,2025-10-18,6,Delivered
5003,2024-11-15,16289,2024-11-22,7,In Transit
5004,2024-03-07,19346,2024-03-09,2,Delivered
5005,2024-10-05,17299,2024-10-06,1,Delivered
5006,2023-09-03,2872,2023-09-04,1,Cancelled
5007,2024-07-30,8063,2024-08-02,3,Cancelled
5008,2024-11-02,17916,2024-11-07,5,In Transit
5009,2025-04-07,6458,2025-04-16,9,Cancelled
5010,2023-01-25,2848,2023-02-01,7,In Transit
5011,2025-01-02,5286,2025-01-06,4,Cancelled
5012,2023-05-31,1530,2023-06-04,4,In Transit
5013,2025-05-07,7515,2025-05-15,8,In Transit
5014,2024-01-14,11678,2024-01-20,6,In Transit
5015,2024-03-23,16776,2024-03-26,3,Cancelled
5016,2024-07-09,5457,2024-07-10,1,Cancelled
5017,2025-02-20,2102,2025-02-24,4,Delivered
5018,2025-08-07,11430,2025-08-12,5,Delivered
5019,2023-10-17,10971,2023-10-19,2,Delivered
5020,2023-03-10,10461,2023-03-15,5,Cancelled
5021,2024-11-16,14028,2024-11-25,9,Delivered
5022,2025-06-03,18499,2025-06-04,1,Delivered
5023,2023-10-07,9233,2023-10-11,4,In Transit
5024,2025-09-07,1299,2025-09-16,9,In Transit
5025,2025-04-26,10644,2025-05-05,9,In Transit
5026,2024-07-07,18805,2024-07-14,7,Cancelled
5027,2025-03-19,7580,2025-03-20,1,Delivered
5028,2023-08-20,7875,2023-08-27,7,Delivered
5029,2023-12-27,17517,2023-12-31,4,Delivered
5030,2023-12-30,16548,2024-01-06,7,In Transit
5031,2025-03-25,782,2025-03-28,3,Cancelled
5032,2023-02-03,19076,2023-02-06,3,Cancelled
5033,2023-02-18,12571,2023-02-25,7,In Transit
5034,2024-03-26,18665,2024-03-31,5,In Transit
5035,2023-01-06,10437,2023-01-11,5,Cancelled
5036,2024-03-15,8292,2024-03-20,5,Delivered
5037,2023-08-02,12702,2023-08-11,9,In Transit
5038,2025-05-06,11430,2025-05-12,6,In Transit
5039,2023-01-28,9201,2023-02-05,8,In Transit
5040,2025-02-18,9348,2025-02-23,5,Cancelled
5041,2024-03-09,18575,2024-03-11,2,Cancelled
5042,2025-01-14,1418,2025-01-19,5,Cancelled
5043,2025-02-23,16154,2025-03-03,8,Delivered
5044,2024-06-23,14281,2024-06-28,5,Cancelled
5045,2024-09-23,15093,2024-10-02,9,In Transit
5046,2025-07-21,5230,2025-07-29,8,In Transit
5047,2025-01-13,4599,2025-01-19,6,In Transit
5048,2025-08-31,6018,2025-09-05,5,Cancelled
5049,2025-07-28,2980,2025-08-05,8,Delivered
5050,2025-06-18,13819,2025-06-19,1,In Transit
5051,2024-11-08,8090,2024-11-10,2,In Transit
5052,2024-11-21,11803,2024-11-30,9,Cancelled
5053,2023-07-25,3570,2023-07-29,4,Cancelled
5054,2025-08-09,14283,2025-08-17,8,In Transit
5055,2024-03-30,10141,2024-03-31,1,In Transit
5056,2024-05-09,7599,2024-05-10,1,Delivered
5057,2024-02-26,2248,2024-03-04,7,In Transit
5058,2023-10-23,4045,2023-10-28,5,Cancelled
5059,2023-10-02,13466,2023-10-03,1,Delivered
5060,2023-02-24,9859,2023-02-26,2,In Transit
5061,2025-04-23,535,2025-04-26,3,Cancelled
5062,2023-09-18,6045,2023-09-27,9,Delivered
5063,2023-06-24,6385,2023-06-27,3,In Transit
5064,2023-02-01,13644,2023-02-03,2,Delivered
5065,2024-06-08,13409,2024-06-09,1,Delivered
5066,2024-10-02,17654,2024-10-10,8,Cancelled
5067,2024-08-18,15310,2024-08-20,2,Delivered
5068,2025-04-14,5394,2025-04-17,3,In Transit
5069,2023-01-04,8556,2023-01-06,2,Delivered
5070,2023-04-09,9760,2023-04-14,5,Cancelled
5071,2025-08-17,5652,2025-08-25,8,In Transit
5072,2025-10-13,11742,2025-10-21,8,Delivered
5073,2022-12-16,134,2022-12-20,4,Delivered
5074,2024-07-29,7543,2024-07-30,1,Cancelled
5075,2023-07-23,2106,2023-07-31,8,Delivered
5076,2024-09-12,18067,2024-09-19,7,Cancelled
5077,2025-09-28,8026,2025-10-05,7,Cancelled
5078,2025-05-16,19643,2025-05-24,8,Delivered
5079,2025-03-22,17848,2025-03-29,7,Cancelled
5080,2024-07-16,13309,2024-07-23,7,In Transit
5081,2024-11-09,15774,2024-11-10,1,Cancelled
5082,2024-09-16,12989,2024-09-17,1,Cancelled
5083,2025-04-17,6979,2025-04-20,3,In Transit
5084,2025-05-14,14880,2025-05-23,9,Delivered
5085,2024-09-12,10382,2024-09-18,6,In Transit
5086,2024-05-29,936,2024-06-05,7,Delivered
5087,2025-11-30,7000,2025-12-01,1,In Transit
5088,2025-07-31,2824,2025-08-03,3,In Transit
5089,2025-06-27,9034,2025-06-30,3,Delivered
5090,2024-05-08,7851,2024-05-16,8,Cancelled
5091,2025-09-12,19420,2025-09-13,1,In Transit
5092,2023-09-15,3309,2023-09-21,6,In Transit
5093,2025-03-27,6039,2025-03-29,2,Delivered
5094,2024-06-11,2564,2024-06-20,9,In Transit
5095,2023-01-11,14546,2023-01-19,8,In Transit
5096,2024-07-05,4877,2024-07-12,7,In Transit
5097,2024-09-27,1452,2024-10-05,8,Delivered
5098,2023-09-18,5229,2023-09-25,7,Delivered
5099,2025-11-01,12328,2025-11-10,9,Delivered
5100,2023-09-25,9076,2023-09-27,2,Cancelled
5101,2023-05-30,18227,2023-06-01,2,Delivered
5102,2024-04-14,9536,2024-04-23,9,Cancelled
5103,2024-07-13,13603,2024-07-18,5,Delivered
5104,2023-01-02,12329,2023-01-10,8,In Transit
5105,2023-01-02,17884,2023-01-10,8,In Transit
5106,2023-09-01,2731,2023-09-09,8,In Transit
5107,2023-09-30,3460,2023-10-02,2,Delivered
5108,2024-11-04,14821,2024-11-11,7,Delivered
5109,2025-08-23,9206,2025-08-25,2,Delivered
5110,2023-08-03,4953,2023-08-11,8,Delivered
5111,2025-05-03,6786,2025-05-07,4,In Transit
5112,2024-01-29,17172,2024-02-07,9,Delivered
5113,2024-02-18,8443,2024-02-19,1,In Transit
5114,2024-10-27,2787,2024-11-03,7,In Transit
5115,2025-03-20,13597,2025-03-24,4,Cancelled
5116,2025-10-22,19040,2025-10-23,1,Delivered
5117,2024-12-24,1265,2024-12-30,6,In Transit
5118,2024-08-19,1142,2024-08-20,1,Cancelled
5119,2023-09-17,5377,2023-09-26,9,In Transit
5120,2025-08-29,15767,2025-09-04,6,In Transit
5121,2023-10-02,8659,2023-10-06,4,Cancelled
5122,2023-01-17,12323,2023-01-18,1,Cancelled
5123,2023-03-07,1734,2023-03-08,1,In Transit
5124,2024-08-18,10670,2024-08-24,6,In Transit
5125,2024-12-15,10136,2024-12-19,4,In Transit
5126,2023-04-04,6376,2023-04-09,5,Delivered
5127,2023-02-15,16486,2023-02-21,6,In Transit
5128,2023-06-12,12641,2023-06-19,7,Cancelled
5129,2025-02-22,13251,2025-03-01,7,In Transit
5130,2024-11-09,1077,2024-11-17,8,Cancelled
5131,2024-11-06,19421,2024-11-07,1,Delivered
5132,2023-02-26,994,2023-03-05,7,Delivered
5133,2025-06-07,13037,2025-06-14,7,Cancelled
5134,2024-07-13,19654,2024-07-20,7,Delivered
5135,2023-12-30,7135,2024-01-06,7,In Transit
5136,2024-05-02,5906,2024-05-03,1,Cancelled
